,id.bioguide,handle,name.last,chamber,party,district,inc_ran,inc_won,had_challenger,inc_party,winner_party,runnerup_party,runnerup_votes,winner_votes,closeness,week,avg_score,abs
2868,L000480,nitalowey,Lowey,rep,Democrat,17.0,1,1,0,D,D,NONE,0.0,214530.0,1.0,7,-1.08432,1.08432
2869,L000491,repfranklucas,Lucas,rep,Republican,3.0,1,1,1,R,R,D,63090.0,227525.0,0.565817318445,7,,
2870,L000569,repblainepress,Luetkemeyer,rep,Republican,3.0,1,1,1,R,R,D,102891.0,249865.0,0.416644933042,7,1.172445,1.172445
2871,L000570,repbenraylujan,Luján,rep,Democrat,3.0,1,1,1,D,D,R,102730.0,170612.0,0.248340906264,7,,
2872,L000571,cynthialummis,Lummis,rep,Republican,0.0,1,1,1,R,R,D,75466.0,156176.0,0.34842558776,7,2.96809,2.96809
2873,L000562,repstephenlynch,Lynch,rep,Democrat,8.0,1,1,1,D,D,R,102744.0,271019.0,0.45021845394,7,-4.194588,4.194588
2874,M000087,repmaloney,Maloney,rep,Democrat,12.0,1,1,1,D,D,R,49398.0,244358.0,0.663680061003,7,-35.707015,35.707015
2875,M001158,repkenmarchant,Marchant,rep,Republican,24.0,1,1,1,R,R,D,108389.0,154845.0,0.176481761475,7,,
2876,M001179,reptommarino,Marino,rep,Republican,10.0,1,1,1,R,R,D,89823.0,211282.0,0.403377559323,7,0.9691425,0.9691425
2877,M001163,dorismatsui,Matsui,rep,Democrat,6.0,1,1,1,D,D,R,57848.0,177565.0,0.508540310008,7,-11.2711196667,11.2711196667
2878,M001165,gopleader,McCarthy,rep,Republican,23.0,1,1,1,R,R,D,74468.0,167116.0,0.38350221869,7,9.124135,9.124135
2879,M001157,repmccaul,McCaul,rep,Republican,10.0,1,1,1,R,R,D,120170.0,179221.0,0.197237057894,7,2.47190266667,2.47190266667
2880,M001177,repmcclintock,McClintock,rep,Republican,4.0,1,1,1,R,R,D,130845.0,220133.0,0.254397711537,7,,
2881,M001143,bettymccollum04,McCollum,rep,Democrat,4.0,1,1,1,D,D,R,121032.0,203299.0,0.253651362343,7,-4.8796734,4.8796734
2882,M000404,repjimmcdermott,McDermott,rep,Democrat,7.0,1,1,1,D,D,D,166744.0,212010.0,0.119512929236,7,,
2883,M000312,repmcgovern,McGovern,rep,Democrat,2.0,1,1,1,D,D,write in,4924.0,275487.0,0.964880122392,7,-2.2286888,2.2286888
2884,M001156,patrickmchenry,McHenry,rep,Republican,10.0,1,1,1,R,R,D,128919.0,220825.0,0.262780776797,7,2.34524,2.34524
2885,M001180,repmckinley,McKinley,rep,Republican,1.0,1,1,1,R,R,D,73534.0,163469.0,0.37946777045,7,3.8388855,3.8388855
2886,M001159,cathymcmorris,McMorris Rodgers,rep,Republican,5.0,1,1,1,R,R,D,130575.0,192959.0,0.192820538181,7,3.7478775,3.7478775
2887,M001166,repmcnerney,McNerney,rep,Democrat,9.0,1,1,1,D,D,R,98992.0,133163.0,0.147190454653,7,-2.10752,2.10752
2888,M001181,repmeehan,Meehan,rep,Republican,7.0,1,1,1,R,R,D,153824.0,225678.0,0.189337605599,7,1.17822,1.17822
2889,M001137,gregorymeeks,Meeks,rep,Democrat,5.0,1,1,1,D,D,R,30312.0,199815.0,0.736562854424,7,-29.2454695,29.2454695
2890,M001150,candicemiller,Miller,rep,Republican,10.0,0,0,0,R,R,D,110112.0,215132.0,0.322896041126,7,,
2891,M001160,repgwenmoore,Moore,rep,Democrat,4.0,1,1,1,D,D,I,33494.0,220181.0,0.735929831477,7,-1.842651,1.842651
2892,M001182,repmickmulvaney,Mulvaney,rep,Republican,5.0,1,1,1,R,R,D,105772.0,161669.0,0.20900684637,7,,
2893,M001151,reptimmurphy,Murphy,rep,Republican,18.0,1,1,1,R,R,NONE,0.0,293684.0,1.0,7,4.2903575,4.2903575
2894,N000002,repjerrynadler,Nadler,rep,Democrat,10.0,1,1,1,D,D,R,53857.0,192371.0,0.562543658723,7,-1.01075,1.01075
2895,N000179,gracenapolitano,Napolitano,rep,Democrat,32.0,1,1,1,D,D,D,71720.0,114926.0,0.231486343131,7,-35.2584725,35.2584725
2896,N000015,reprichardneal,Neal,rep,Democrat,1.0,1,1,1,D,D,I,57504.0,235803.0,0.607892072129,7,,
2897,N000182,randyneugebauer,Neugebauer,rep,Republican,19.0,1,1,1,R,R,L,17376.0,176314.0,0.820579276163,7,1.05825,1.05825
2898,N000184,repkristinoem,Noem,rep,Republican,0.0,1,1,1,R,R,D,132810.0,237163.0,0.282055717579,7,2.7482,2.7482
2899,N000185,reprichnugent,Nugent,rep,Republican,11.0,1,1,1,R,R,D,124713.0,258016.0,0.348296052821,7,,
2900,N000181,rep_devinnunes,Nunes,rep,Republican,22.0,1,1,1,R,R,D,76211.0,158755.0,0.351301890486,7,,
2901,O000168,reppeteolson,Olson,rep,Republican,22.0,1,1,1,R,R,D,123679.0,181864.0,0.190431461366,7,2.1876355,2.1876355
2902,P000601,congpalazzo,Palazzo,rep,Republican,4.0,1,1,1,R,R,D,77505.0,181323.0,0.40110807177,7,0.989362,0.989362
2903,P000034,frankpallone,Pallone,rep,Democrat,6.0,1,1,1,D,D,R,91908.0,167895.0,0.292479301625,7,-15.81807692,15.81807692
2904,P000096,billpascrell,Pascrell,rep,Democrat,9.0,1,1,1,D,D,R,65376.0,162642.0,0.426571586454,7,,
2905,P000594,reperikpaulsen,Paulsen,rep,Republican,3.0,1,1,1,R,R,D,169243.0,223077.0,0.137219616639,7,3.778814,3.778814
2906,P000588,repstevepearce,Pearce,rep,Republican,2.0,1,1,1,R,R,D,85232.0,143514.0,0.254789154783,7,0.989305,0.989305
2907,P000197,nancypelosi,Pelosi,rep,Democrat,12.0,1,1,1,D,D,I,64810.0,274035.0,0.617465212708,7,-29.355015,29.355015
2908,P000593,repperlmutter,Perlmutter,rep,Democrat,7.0,1,1,1,D,D,R,144066.0,199758.0,0.161978221416,7,-37.3208533333,37.3208533333
2909,P000597,chelliepingree,Pingree,rep,Democrat,1.0,1,1,1,D,D,R,164569.0,227546.0,0.160608494957,7,-0.9010485,0.9010485
2910,P000373,repjoepitts,Pitts,rep,Republican,16.0,1,1,1,R,R,D,134586.0,168669.0,0.112390562398,7,6.67931,6.67931
2911,P000592,judgetedpoe,Poe,rep,Republican,2.0,1,1,1,R,R,D,100231.0,168692.0,0.254574729569,7,,
2912,P000598,jaredpolis,Polis,rep,Democrat,2.0,1,1,1,D,D,R,170001.0,260175.0,0.209621178308,7,-3.35993,3.35993
2913,P000602,repmikepompeo,Pompeo,rep,Republican,4.0,1,1,1,R,R,D,81495.0,166998.0,0.34408615132,7,0.863636,0.863636
2914,P000599,congbillposey,Posey,rep,Republican,8.0,1,1,1,R,R,D,127127.0,246483.0,0.319466823693,7,,
2915,P000523,repdavideprice,Price,rep,Democrat,4.0,1,1,1,D,D,R,130161.0,279380.0,0.364356682237,7,-0.0095584,0.0095584
2916,P000591,reptomprice,Price,rep,Republican,6.0,1,1,1,R,R,D,124917.0,201088.0,0.233649790647,7,9.66511066,9.66511066
2917,Q000023,repmikequigley,Quigley,rep,Democrat,5.0,1,1,1,D,D,R,86222.0,212842.0,0.423387636091,7,-15.1818,15.1818
2918,R000053,cbrangel,Rangel,rep,Democrat,13.0,1,1,1,D,D,R,16089.0,207194.0,0.855886923769,7,-8.514975,8.514975
2919,R000585,reptomreed,Reed,rep,Republican,23.0,1,1,1,R,R,D,118584.0,161050.0,0.151862792078,7,1.16667,1.16667
2920,R000578,davereichert,Reichert,rep,Republican,8.0,1,1,1,R,R,D,127720.0,193145.0,0.203901952535,7,3.28139333333,3.28139333333
2921,R000586,repjimrenacci,Renacci,rep,Republican,16.0,1,1,1,R,R,D,119830.0,225794.0,0.306587505497,7,1.982305,1.982305
2922,R000587,repribble,Ribble,rep,Republican,8.0,1,1,1,R,R,D,135682.0,227892.0,0.253620996001,7,5.53014,5.53014
2923,R000588,reprichmond,Richmond,rep,Democrat,2.0,1,1,1,D,D,D,57125.0,198289.0,0.552687010109,7,,
2924,R000589,repscottrigell,Rigell,rep,Republican,2.0,1,1,1,R,R,D,119440.0,190475.0,0.229208008648,7,-5.71951e-05,5.71951e-05
2925,R000591,repmartharoby,Roby,rep,Republican,2.0,1,1,1,R,R,D,112089.0,134886.0,0.0923048891588,7,,
2926,R000582,drphilroe,Roe,rep,Republican,1.0,1,1,1,R,R,D,39024.0,198293.0,0.671123434057,7,1.89796,1.89796
2927,R000395,rephalrogers,Rogers,rep,Republican,5.0,1,1,0,R,R,NONE,0.0,221242.0,1.0,7,,
2928,R000575,repmikerogersal,Rogers,rep,Republican,3.0,1,1,1,R,R,D,94549.0,192164.0,0.340462413633,7,2.73983,2.73983
2929,R000592,toddrokita,Rokita,rep,Republican,4.0,1,1,1,R,R,D,91256.0,193412.0,0.358860145854,7,,
2930,R000583,tomrooney,Rooney,rep,Republican,17.0,1,1,1,R,R,D,115974.0,209348.0,0.287020244558,7,,
2931,R000435,roslehtinen,Ros-Lehtinen,rep,Republican,27.0,1,1,1,R,R,D,129760.0,157917.0,0.0978771330346,7,4.49527,4.49527
2932,R000580,peterroskam,Roskam,rep,Republican,6.0,1,1,1,R,R,D,143591.0,208555.0,0.184480300784,7,1.8308666,1.8308666
2933,R000593,repdennisross,Ross,rep,Republican,15.0,1,1,1,R,R,D,135475.0,182999.0,0.149224112486,7,,
2934,R000486,reproybalallard,Roybal-Allard,rep,Democrat,40.0,1,1,1,D,D,I,24743.0,106554.0,0.623098776057,7,-3.97678666667,3.97678666667
2935,R000487,repedroyce,Royce,rep,Republican,39.0,1,1,1,R,R,D,112679.0,150777.0,0.144608587392,7,1.938726,1.938726
2936,R000576,call_me_dutch,Ruppersberger,rep,Democrat,2.0,1,1,1,D,D,R,102577.0,192183.0,0.303996471706,7,-20.4666643333,20.4666643333
2937,R000515,repbobbyrush,Rush,rep,Democrat,1.0,1,1,1,D,D,R,81817.0,234037.0,0.481931525325,7,,
2938,R000570,speakerryan,Ryan,rep,Republican,1.0,1,1,1,R,R,D,107003.0,230072.0,0.365108655344,7,23.9516,23.9516
2939,R000577,reptimryan,Ryan,rep,Democrat,13.0,1,1,1,D,D,R,99377.0,208610.0,0.354667567138,7,-11.3395,11.3395
2940,S000030,lorettasanchez,Sanchez,rep,Democrat,46.0,0,0,0,D,D,D,49345.0,115248.0,0.400399773988,7,-3.62521,3.62521
2941,S001168,repsarbanes,Sarbanes,rep,Democrat,3.0,1,1,1,D,D,R,115048.0,214640.0,0.30207954187,7,,
2942,S001176,stevescalise,Scalise,rep,Republican,1.0,1,1,1,R,R,D,41840.0,243645.0,0.706884775032,7,10.1870333333,10.1870333333
2943,S001145,janschakowsky,Schakowsky,rep,Democrat,9.0,1,1,1,D,D,R,109550.0,217306.0,0.32967422963,7,-18.4518405,18.4518405
2944,S001150,repadamschiff,Schiff,rep,Democrat,28.0,1,1,1,D,D,R,59526.0,210883.0,0.559733588749,7,,
2945,S001180,repschrader,Schrader,rep,Democrat,5.0,1,1,1,D,D,R,160443.0,199505.0,0.108521230844,7,,
2946,S001183,repdavid,Schweikert,rep,Republican,6.0,1,1,1,R,R,D,122866.0,201578.0,0.242605811789,7,,
2947,S001189,austinscottga08,Scott,rep,Republican,8.0,1,1,1,R,R,D,83225.0,173983.0,0.352858386986,7,1.56161,1.56161
2948,S001157,repdavidscott,Scott,rep,Democrat,13.0,1,1,1,D,D,NONE,0.0,252833.0,1.0,7,,
2949,S000185,repbobbyscott,Scott,rep,Democrat,3.0,1,1,1,D,D,R,103289.0,208337.0,0.337096391187,7,,
2950,S000244,jimpressoffice,Sensenbrenner,rep,Republican,5.0,1,1,1,R,R,D,114477.0,260706.0,0.389753800146,7,,
2951,S000248,repjoseserrano,Serrano,rep,Democrat,15.0,1,1,1,D,D,R,6129.0,165688.0,0.928656652136,7,-2.6471125,2.6471125
2952,S000250,petesessions,Sessions,rep,Republican,32.0,1,1,1,R,R,L,43490.0,162868.0,0.578499500867,7,2.76936066667,2.76936066667
2953,S001185,repterrisewell,Sewell,rep,Democrat,7.0,1,1,0,D,D,write in,3698.0,229330.0,0.968261324819,7,-2.16802,2.16802
2954,S000344,bradsherman,Sherman,rep,Democrat,30.0,1,1,1,D,D,R,77325.0,205279.0,0.452767830604,7,,
2955,S000364,repshimkus,Shimkus,rep,Republican,15.0,1,1,0,R,R,NONE,0.0,274554.0,1.0,7,11.5387033333,11.5387033333
2956,S001154,repbillshuster,Shuster,rep,Republican,9.0,1,1,1,R,R,D,107985.0,186580.0,0.266817171083,7,1.17822,1.17822
2957,S001148,congmikesimpson,Simpson,rep,Republican,2.0,1,1,1,R,R,D,95940.0,205292.0,0.363015881447,7,0.989362,0.989362
2958,S001165,repsires,Sires,rep,Democrat,8.0,1,1,1,D,D,R,32337.0,134733.0,0.612892799425,7,-0.857143,0.857143
2959,S000480,louiseslaughter,Slaughter,rep,Democrat,25.0,1,1,1,D,D,R,142650.0,182950.0,0.123771498771,7,,
2960,S000510,repadamsmith,Smith,rep,Democrat,9.0,1,1,1,D,D,R,76317.0,205165.0,0.457748630463,7,-0.857143,0.857143
2961,S001172,repadriansmith,Smith,rep,Republican,3.0,1,1,1,R,R,NONE,0.0,226720.0,1.0,7,1.05825,1.05825
2962,S000522,repchrissmith,Smith,rep,Republican,4.0,1,1,1,R,R,D,111532.0,211992.0,0.310517921391,7,0.880795056,0.880795056
2963,S000583,lamarsmithtx21,Smith,rep,Republican,21.0,1,1,1,R,R,D,129765.0,202967.0,0.220002885205,7,1.05825,1.05825
2964,S001175,repspeier,Speier,rep,Democrat,14.0,1,1,1,D,D,R,54817.0,231630.0,0.617262530241,7,-14.0212585,14.0212585
2965,S001187,repstevestivers,Stivers,rep,Republican,15.0,1,1,1,R,R,D,113960.0,222847.0,0.323291974335,7,2.30104666667,2.30104666667
2966,S001188,repstutzman,Stutzman,rep,Republican,3.0,0,0,0,R,R,D,66023.0,201396.0,0.506220575202,7,,
2967,S001156,replindasanchez,Sánchez,rep,Democrat,38.0,1,1,1,D,D,R,68524.0,163590.0,0.409565989126,7,-48.9317,48.9317
2968,T000193,benniegthompson,Thompson,rep,Democrat,2.0,1,1,1,D,D,R,83542.0,192343.0,0.394370842924,7,,
2969,T000460,repthompson,Thompson,rep,Democrat,5.0,1,1,1,D,D,R,67565.0,224526.0,0.537370203122,7,-13.304543,13.304543
2970,T000467,congressmangt,Thompson,rep,Republican,5.0,1,1,1,R,R,D,101082.0,206761.0,0.343288624396,7,6.935355,6.935355
2971,T000238,mactxpress,Thornberry,rep,Republican,13.0,1,1,1,R,R,L,14725.0,199050.0,0.862238334698,7,,
2972,T000462,tiberipress,Tiberi,rep,Republican,12.0,1,1,1,R,R,D,112638.0,251266.0,0.380946623285,7,,
2973,T000470,reptipton,Tipton,rep,Republican,3.0,1,1,1,R,R,D,150914.0,204220.0,0.150101088603,7,1.981172,1.981172
2974,T000469,reppaultonko,Tonko,rep,Democrat,20.0,1,1,1,D,D,R,100738.0,213021.0,0.357863838169,7,-4.28572,4.28572
2975,T000465,nikiinthehouse,Tsongas,rep,Democrat,3.0,1,1,1,D,D,R,107519.0,236713.0,0.375310836877,7,-13.60940675,13.60940675
2976,T000463,repmiketurner,Turner,rep,Republican,10.0,1,1,1,R,R,D,109981.0,215724.0,0.324658817028,7,1.532315,1.532315
2977,U000031,repfredupton,Upton,rep,Republican,6.0,1,1,1,R,R,D,119980.0,193259.0,0.233939579682,7,2.8308575,2.8308575
2978,V000128,chrisvanhollen,Van Hollen,rep,Democrat,8.0,0,0,0,D,D,R,124651.0,220657.0,0.278030048536,7,-0.720238,0.720238
2979,V000081,nydiavelazquez,Velázquez,rep,Democrat,7.0,1,1,1,D,D,R,17478.0,172146.0,0.815656246045,7,-18.386477,18.386477
2980,V000108,repvisclosky,Visclosky,rep,Democrat,1.0,1,1,1,D,D,L,47051.0,207515.0,0.630343407996,7,,
2981,W000798,repwalberg,Walberg,rep,Republican,7.0,1,1,1,R,R,D,134010.0,184321.0,0.158046184632,7,2.05977433333,2.05977433333
2982,W000791,repgregwalden,Walden,rep,Republican,2.0,1,1,1,R,R,D,106640.0,272952.0,0.438133574996,7,9.52427,9.52427
2983,W000799,reptimwalz,Walz,rep,Democrat,1.0,1,1,1,D,D,R,166526.0,169074.0,0.00759237187128,7,,
2984,W000797,repdwstweets,Wasserman Schultz,rep,Democrat,23.0,1,1,1,D,D,R,130818.0,183225.0,0.166878421108,7,-19.95029175,19.95029175
2985,W000187,maxinewaters,Waters,rep,Democrat,43.0,1,1,1,D,D,R,52499.0,167017.0,0.521684068587,7,-2.10752,2.10752
2986,W000806,repwebster,Webster,rep,Republican,10.0,0,0,0,R,D,R,107498.0,198491.0,0.297373434993,7,0.989362,0.989362
2987,W000800,peterwelch,Welch,rep,Democrat,0.0,1,1,1,D,D,LU,29410.0,264414.0,0.799812132433,7,-3.11828,3.11828
2988,W000796,repwestmoreland,Westmoreland,rep,Republican,3.0,1,1,1,R,R,D,95969.0,207218.0,0.366931959484,7,1.05825,1.05825
2989,W000795,repjoewilson,Wilson,rep,Republican,2.0,1,1,1,R,R,D,109452.0,183746.0,0.253391905811,7,1.45948633333,1.45948633333
2990,W000808,repwilson,Wilson,rep,Democrat,24.0,1,1,0,D,D,,,,,7,-12.0911514286,12.0911514286
2991,W000804,robwittman,Wittman,rep,Republican,1.0,1,1,1,R,R,D,140785.0,230213.0,0.241047121548,7,,
2992,W000809,rep_stevewomack,Womack,rep,Republican,3.0,1,1,1,R,R,L,63715.0,217192.0,0.546362319202,7,2.58298666667,2.58298666667
2993,W000810,reprobwoodall,Woodall,rep,Republican,7.0,1,1,1,R,R,D,114220.0,174081.0,0.207633688402,7,2.851121,2.851121
2994,Y000062,repjohnyarmuth,Yarmuth,rep,Democrat,3.0,1,1,1,D,D,R,122093.0,212401.0,0.269983916004,7,-57.6422,57.6422
2995,Y000063,repkevinyoder,Yoder,rep,Republican,3.0,1,1,1,R,R,D,139300.0,176022.0,0.116458731075,7,1.458124,1.458124
2996,Y000033,repdonyoung,Young,rep,Republican,0.0,1,1,1,R,R,D,111019.0,155088.0,0.165606316256,7,,
2997,Y000064,reptoddyoung,Young,rep,Republican,9.0,1,1,1,R,R,D,130627.0,174791.0,0.144601824385,7,0.989362,0.989362
2998,H001063,rep_janicehahn,Hahn,rep,Democrat,44.0,1,1,1,D,D,D,85289.0,93124.0,0.0439149613537,7,-1.9025,1.9025
2999,A000369,markamodeinv2,Amodei,rep,Republican,2.0,1,1,1,R,R,D,115722.0,182676.0,0.224378179478,7,1.17822,1.17822
3000,B001278,repbonamici,Bonamici,rep,Democrat,1.0,1,1,1,D,D,R,139756.0,225391.0,0.234521987035,7,-24.3373535,24.3373535
3001,D000617,repdelbene,DelBene,rep,Democrat,1.0,1,1,1,D,D,R,155779.0,193619.0,0.108300562682,7,-7.50693716667,7.50693716667
3002,M001184,repthomasmassie,Massie,rep,Republican,4.0,1,1,1,R,R,D,94065.0,233922.0,0.426410193087,7,,
3003,P000604,repdonaldpayne,Payne,rep,Democrat,10.0,1,1,1,D,D,R,26450.0,190856.0,0.7565644759,7,,
3004,S000018,repmattsalmon,Salmon,rep,Republican,5.0,0,0,0,R,R,D,114940.0,205184.0,0.281903262486,7,0.989362,0.989362
3005,F000454,repbillfoster,Foster,rep,Democrat,11.0,1,1,1,D,D,R,108995.0,166578.0,0.208957336169,7,-1.2017505,1.2017505
3006,K000368,repkirkpatrick,Kirkpatrick,rep,Democrat,1.0,0,0,0,D,D,R,121745.0,142219.0,0.0775636071586,7,-0.382118,0.382118
3007,T000468,repdinatitus,Titus,rep,Democrat,1.0,1,1,1,D,D,R,54174.0,116537.0,0.365313307285,7,-8.96120383333,8.96120383333
3008,S001191,repsinema,Sinema,rep,Democrat,9.0,1,1,1,D,D,R,108350.0,169055.0,0.218831672104,7,-1.55771485714,1.55771485714
3009,L000578,replamalfa,LaMalfa,rep,Republican,1.0,1,1,1,R,R,D,128588.0,185448.0,0.181062043842,7,,
3010,H001068,rephuffman,Huffman,rep,Democrat,2.0,1,1,1,D,D,R,76572.0,254194.0,0.537001989322,7,-30.46125,30.46125
3011,B001287,repbera,Bera,rep,Democrat,7.0,1,1,1,D,D,R,145168.0,152133.0,0.0234274354947,7,-0.677003566667,0.677003566667
3012,C001094,reppaulcook,Cook,rep,Republican,8.0,1,1,1,R,R,D,83035.0,136972.0,0.245160381261,7,,
3013,S001193,repswalwell,Swalwell,rep,Democrat,15.0,1,1,1,D,D,R,70619.0,198578.0,0.475335906418,7,-4.69250785714,4.69250785714
3014,V000129,repdavidvaladao,Valadao,rep,Republican,21.0,1,1,1,R,R,D,57282.0,75126.0,0.134765270981,7,,
3015,B001285,juliabrownley26,Brownley,rep,Democrat,26.0,1,1,1,D,D,R,111059.0,169248.0,0.207590249262,7,-0.388011,0.388011
3016,C001097,repcardenas,Cárdenas,rep,Democrat,29.0,1,1,1,D,D,D,43417.0,128407.0,0.494634044138,7,-3.16128,3.16128
3017,R000599,congressmanruiz,Ruiz,rep,Democrat,36.0,1,1,1,D,D,R,88269.0,144348.0,0.241078682985,7,,
3018,T000472,repmarktakano,Takano,rep,Democrat,41.0,1,1,1,D,D,R,69159.0,128164.0,0.299027482858,7,-19.030025,19.030025
3019,L000579,replowenthal,Lowenthal,rep,Democrat,47.0,1,1,1,D,D,R,88109.0,154759.0,0.274428907884,7,-10.091672,10.091672
3020,V000130,repjuanvargas,Vargas,rep,Democrat,51.0,1,1,1,D,D,R,54362.0,145162.0,0.455083097773,7,-22.1690385,22.1690385
3021,P000608,repscottpeters,Peters,rep,Democrat,52.0,1,1,1,D,D,R,139403.0,181253.0,0.130513696921,7,-18.4443833333,18.4443833333
3022,E000293,repesty,Esty,rep,Democrat,5.0,1,1,1,D,D,R,129801.0,179252.0,0.160008153941,7,-31.15473,31.15473
3023,Y000065,reptedyoho,Yoho,rep,Republican,3.0,1,1,1,R,R,D,136338.0,193843.0,0.174162050512,7,,
3024,D000621,repdesantis,DeSantis,rep,Republican,6.0,1,1,1,R,R,D,151051.0,213519.0,0.171347066407,7,3.38306,3.38306
3025,M001191,repmurphyfl,Murphy,rep,Democrat,18.0,1,1,1,R,R,D,161918.0,201488.0,0.108886479585,7,-29.0875215,29.0875215
3026,F000462,reploisfrankel,Frankel,rep,Democrat,22.0,1,1,1,D,D,R,138737.0,199113.0,0.178706526565,7,-36.527012,36.527012
3027,C001093,repdougcollins,Collins,rep,Republican,9.0,1,1,0,R,R,NONE,0.0,256535.0,1.0,7,,
3028,G000571,tulsipress,Gabbard,rep,Democrat,2.0,1,1,1,D,D,R,39668.0,170848.0,0.623135533641,7,-3.0437875,3.0437875
3029,D000622,repduckworth,Duckworth,rep,Democrat,8.0,1,1,1,D,D,R,144954.0,144954.0,0.0,7,-2.78900266667,2.78900266667
3030,D000619,rodneydavis,Davis,rep,Republican,13.0,1,1,1,R,R,D,126811.0,187583.0,0.193298854304,7,7.54379,7.54379
3031,B001286,repcheri,Bustos,rep,Democrat,17.0,1,1,1,D,D,R,113943.0,173125.0,0.206160212911,7,-0.73194813,0.73194813
3032,W000813,repwalorski,Walorski,rep,Republican,2.0,1,1,1,R,R,D,102401.0,164355.0,0.232249696352,7,0.989362,0.989362
3033,B001284,susanwbrooks,Brooks,rep,Republican,5.0,1,1,1,R,R,D,123849.0,221957.0,0.283708206335,7,4.09489,4.09489
3034,M001189,replukemesser,Messer,rep,Republican,6.0,1,1,1,R,R,D,79135.0,204920.0,0.442819172343,7,,
3035,B001282,repandybarr,Barr,rep,Republican,6.0,1,1,1,R,R,D,128728.0,202099.0,0.221780568091,7,,
3036,K000379,repjoekennedy,Kennedy,rep,Democrat,4.0,1,1,1,D,D,R,113055.0,265823.0,0.403211587899,7,-2.20035,2.20035
3037,D000620,repjohndelaney,Delaney,rep,Democrat,6.0,1,1,1,D,D,R,133081.0,185770.0,0.165246463082,7,-1.5929665,1.5929665
3038,K000380,repdankildee,Kildee,rep,Democrat,5.0,1,1,1,D,D,R,112102.0,195279.0,0.270599028567,7,,
3039,N000127,usrepricknolan,Nolan,rep,Democrat,8.0,1,1,1,D,D,R,177089.0,179098.0,0.00564029568738,7,0.514431,0.514431
3040,W000812,repannwagner,Wagner,rep,Republican,2.0,1,1,1,R,R,D,155689.0,241954.0,0.216940823804,7,1.27395488,1.27395488
3041,H001067,reprichhudson,Hudson,rep,Republican,8.0,1,1,1,R,R,D,133182.0,189863.0,0.17545852745,7,3.44184375,3.44184375
3042,P000606,reppittenger,Pittenger,rep,Republican,9.0,1,1,1,R,R,D,139041.0,193452.0,0.163645550433,7,9.229925,9.229925
3043,M001187,repmarkmeadows,Meadows,rep,Republican,11.0,1,1,1,R,R,D,129103.0,230405.0,0.281779543153,7,4.4187125,4.4187125
3044,H001065,repholding,Holding,rep,Republican,13.0,1,1,1,R,R,D,156049.0,199443.0,0.122067444556,7,,
3045,C001096,repkevincramer,Cramer,rep,Republican,0.0,1,1,1,R,R,D,80377.0,233980.0,0.488625988923,7,1.16667,1.16667
3046,K000382,repanniekuster,Kuster,rep,Democrat,2.0,1,1,1,D,D,,158825.0,174371.0,0.0466572227758,7,-0.917099065033,0.917099065033
3047,L000580,replujangrisham,Lujan Grisham,rep,Democrat,1.0,1,1,1,D,D,R,96879.0,181088.0,0.302946033162,7,-17.42267,17.42267
3048,M001188,repgracemeng,Meng,rep,Democrat,6.0,1,1,1,D,D,R,50617.0,136506.0,0.458997557756,7,-2.608437,2.608437
3049,J000294,repjeffries,Jeffries,rep,Democrat,8.0,1,1,1,D,D,C,15401.0,214595.0,0.866075931755,7,-5.0597028,5.0597028
3050,M001185,repseanmaloney,Maloney,rep,Democrat,18.0,1,1,1,D,D,R,129369.0,162060.0,0.112174835037,7,-1.931081,1.931081
3051,C001092,repchriscollins,Collins,rep,Republican,27.0,1,1,1,R,R,D,107832.0,220885.0,0.343921975438,7,1.003615,1.003615
3052,W000815,repbradwenstrup,Wenstrup,rep,Republican,2.0,1,1,1,R,R,D,111694.0,221193.0,0.328937447242,7,1.661289,1.661289
3053,B001281,repbeatty,Beatty,rep,Democrat,3.0,1,1,1,D,D,R,91560.0,199791.0,0.371479761525,7,-18.253332,18.253332
3054,J000295,repdavejoyce,Joyce,rep,Republican,14.0,1,1,1,R,R,D,130907.0,219191.0,0.25216939257,7,7.03748333333,7.03748333333
3055,B001283,repjbridenstine,Bridenstine,rep,Republican,1.0,1,1,1,R,R,,,,,7,2.1165,2.1165
3056,M001190,repmullin,Mullin,rep,Republican,2.0,1,1,1,R,R,D,62387.0,189839.0,0.505308731059,7,2.22314666667,2.22314666667
3057,P000605,repscottperry,Perry,rep,Republican,4.0,1,1,1,R,R,D,113372.0,220628.0,0.321125748503,7,6.20024333333,6.20024333333
3058,R000598,keithrothfus,Rothfus,rep,Republican,12.0,1,1,1,R,R,D,137353.0,221851.0,0.235236801372,7,7.134585,7.134585
3059,C001090,repcartwright,Cartwright,rep,Democrat,17.0,1,1,1,D,D,R,135430.0,157734.0,0.0760802827087,7,,
3060,R000597,reptomrice,Rice,rep,Republican,7.0,1,1,1,R,R,D,112744.0,176468.0,0.220336638867,7,,
3061,W000814,txrandy14,Weber,rep,Republican,14.0,1,1,1,R,R,D,99054.0,160631.0,0.237121897684,7,,
3062,O000170,repbetoorourke,O'Rourke,rep,Democrat,16.0,1,1,1,D,D,L,17491.0,150228.0,0.79142494291,7,-1.37562,1.37562
3063,C001091,joaquincastrotx,Castro,rep,Democrat,20.0,1,1,1,D,D,L,29055.0,149640.0,0.67480903215,7,-1.0033145,1.0033145
3064,W000816,reprwilliams,Williams,rep,Republican,25.0,1,1,1,R,R,D,117073.0,180988.0,0.21443597116,7,,
