,id.bioguide,handle,state,district,type,party,name.last,inc_name,inc_party,inc_ran,inc_won,had_challenger,winner_votes,runnerup_votes,winner_party,runnerup_party,closeness,week1,week2,week3,week4,week5,week6,week7,week8,week9
248,S000510,repadamsmith,WA,9.0,rep,Democrat,Smith,"Smith, Adam",D,1,1,1,205165.0,76317.0,D,R,0.457748630463,0.291243,-7.1332,-5.71964,-3.5434166,,-4.3964,-0.857143,-21.40282,-62.0916
249,S001172,repadriansmith,NE,3.0,rep,Republican,Smith,"Smith, Adrian",R,1,1,1,226720.0,0.0,R,NONE,1.0,11.087512,2.133537,2.23237766667,5.782665,1.33105,4.714185,1.05825,33.191495,7.98586333333
250,S000522,repchrissmith,NJ,4.0,rep,Republican,Smith,"Smith, Chris",R,1,1,1,211992.0,111532.0,R,D,0.310517921391,1.688006694,0.7948375,1.72170325,27.53535,1.06055766667,6.189615,0.880795056,2.87644,2.40207333333
251,S000583,lamarsmithtx21,TX,21.0,rep,Republican,Smith,"Smith, Lamar",R,1,1,1,202967.0,129765.0,R,D,0.220002885205,3.5787308,13.5842841667,6.255488,5.975221,2.639942,5.96438,1.05825,7.83113666667,0.989691
252,S001175,repspeier,CA,14.0,rep,Democrat,Speier,"Speier, Jackie",D,1,1,1,231630.0,54817.0,D,R,0.617262530241,-11.9578956667,-55.89367994,-6.948846,-2.58111716667,-15.6915,-2.60023666667,-14.0212585,-3.180455,-37.9938525
253,S001187,repstevestivers,OH,15.0,rep,Republican,Stivers,"Stivers, Steve",R,1,1,1,222847.0,113960.0,R,D,0.323291974335,-1.0496182,5.49871733333,0.4699170365,1.70314,2.06957,3.01236485,2.30104666667,1.35084033333,5.3543902
254,S001188,repstutzman,IN,3.0,rep,Republican,Stutzman,"Banks, Jim",R,0,0,0,201396.0,66023.0,R,D,0.506220575202,,,,,,,,,
255,S001156,replindasanchez,CA,38.0,rep,Democrat,Sánchez,"Sanchez, Linda",D,1,1,1,163590.0,68524.0,D,R,0.409565989126,-7.03938,-0.970588,-48.6747,-5.19844,,,-48.9317,0.408407,-63.40666
256,T000193,benniegthompson,MS,2.0,rep,Democrat,Thompson,"Thompson, Bennie",D,1,1,1,192343.0,83542.0,D,R,0.394370842924,,-1.21138,,,,-1.82301,,,
257,T000460,repthompson,CA,5.0,rep,Democrat,Thompson,"Thompson, Mike",D,1,1,1,224526.0,67565.0,D,R,0.537370203122,-20.6811633333,-109.3894325,-28.8601735,-16.4584646,-13.6019371429,-21.5185466667,-13.304543,-1.90985666667,-19.175316
258,T000467,congressmangt,PA,5.0,rep,Republican,Thompson,"Thompson, Glenn",R,1,1,1,206761.0,101082.0,R,D,0.343288624396,5.996984,12.96684,8.6092975,6.305415,5.5575,5.30556,6.935355,3.846574,5.32835
259,T000238,mactxpress,TX,13.0,rep,Republican,Thornberry,"Thornberry, Mac",R,1,1,1,199050.0,14725.0,R,L,0.862238334698,1.37997,1.0303,,,,,,,0.969388
260,T000462,tiberipress,OH,12.0,rep,Republican,Tiberi,"Tiberi, Patrick",R,1,1,1,251266.0,112638.0,R,D,0.380946623285,,,,,,,,,
261,T000470,reptipton,CO,3.0,rep,Republican,Tipton,"Tipton, Scott",R,1,1,1,204220.0,150914.0,R,D,0.150101088603,7.5315566,8.769758,6.689888,4.9291055,7.640075,11.4156641745,1.981172,15.2701,2.31915
262,T000469,reppaultonko,NY,20.0,rep,Democrat,Tonko,"Tonko, Paul",D,1,1,1,213021.0,100738.0,D,R,0.357863838169,-53.13188175,-111.50547,-42.5297083333,-5.4809494,-11.8295025,-3.870665,-4.28572,-2.66666,-5.24845
263,T000465,nikiinthehouse,MA,3.0,rep,Democrat,Tsongas,"Tsongas, Niki",D,1,1,1,236713.0,107519.0,D,R,0.375310836877,-24.9465433333,-46.6363594286,-10.197218,-23.8088,-10.6228961667,-21.8090693333,-13.60940675,-1.822025,-18.7013216667
264,T000463,repmiketurner,OH,10.0,rep,Republican,Turner,"Turner, Michael",R,1,1,1,215724.0,109981.0,R,D,0.324658817028,0.821609333333,3.71586533333,3.7844865,1.528806,3.0684,3.75371333333,1.532315,3.75,
265,U000031,repfredupton,MI,6.0,rep,Republican,Upton,"Upton, Fred",R,1,1,1,193259.0,119980.0,R,D,0.233939579682,6.2853075,17.383616825,5.566586,9.74772833333,4.24886333333,1.8432245,2.8308575,1.316904,10.9683886
266,V000128,chrisvanhollen,MD,8.0,rep,Democrat,Van Hollen,"Raskin, Jamie",D,0,0,0,220657.0,124651.0,D,R,0.278030048536,-54.966055,-99.947165,-10.4795,,-13.2791,-3.83607,-0.720238,,
267,V000081,nydiavelazquez,NY,7.0,rep,Democrat,Velázquez,"Velazquez, Nydia",D,1,1,1,172146.0,17478.0,D,R,0.815656246045,-29.987208,-68.81642,-2.09589,-21.6107,-4.9892252,-0.832947,-18.386477,-3.07967333333,
268,V000108,repvisclosky,IN,1.0,rep,Democrat,Visclosky,"Visclosky, Pete",D,1,1,1,207515.0,47051.0,D,L,0.630343407996,,,-1.561243,,-2.2056,-0.911504,,-1.15044,-1.49618
269,W000798,repwalberg,MI,7.0,rep,Republican,Walberg,"Walberg, Tim",R,1,1,1,184321.0,134010.0,R,D,0.158046184632,-2.9660825,3.7697406,1.5688235,5.105665,1.023214,0.998398,2.05977433333,1.3263005,7.73990833333
270,W000791,repgregwalden,OR,2.0,rep,Republican,Walden,"Walden, Greg",R,1,1,1,272952.0,106640.0,R,D,0.438133574996,-11.1850635,,0.890323,1.06429,10.1681,11.8957,9.52427,21.5939,21.3808
271,W000799,reptimwalz,MN,1.0,rep,Democrat,Walz,"Walz, Tim",D,1,1,1,169074.0,166526.0,D,R,0.00759237187128,0.9868,0.863670435,-10.2359033333,-3.698382,-2.95041,-14.6400775,,,-11.4248055638
272,W000797,repdwstweets,FL,23.0,rep,Democrat,Wasserman Schultz,"Wasserman Schultz, Debbie",D,1,1,1,183225.0,130818.0,D,R,0.166878421108,-31.90546225,-45.3221025,-28.973766,3.81055755,0.010264,-20.8104475,-19.95029175,-54.8077,-18.3282768471
273,W000187,maxinewaters,CA,43.0,rep,Democrat,Waters,"Waters, Maxine",D,1,1,1,167017.0,52499.0,D,R,0.521684068587,,,,,,-0.935752,-2.10752,,
274,W000806,repwebster,FL,10.0,rep,Republican,Webster,"Demings, Val",R,0,0,0,198491.0,107498.0,D,R,0.297373434993,,,,,2.80599,0.974138,0.989362,0.977778,1.33673
275,W000800,peterwelch,VT,0.0,rep,Democrat,Welch,"Welch, Peter",D,1,1,1,264414.0,29410.0,D,LU,0.799812132433,-2.528465,-3.2126,-2.448616,-6.91603666667,-3.3084,-2.60265,-3.11828,-2.40554,-2.97136333333
276,W000796,repwestmoreland,GA,3.0,rep,Republican,Westmoreland,"Ferguson, Drew",R,1,1,1,207218.0,95969.0,R,D,0.366931959484,1.4520978,9.113618,,0.929032,1.03478,1.552008,1.05825,,
277,W000795,repjoewilson,SC,2.0,rep,Republican,Wilson,"Wilson, Joe",R,1,1,1,183746.0,109452.0,R,D,0.253391905811,3.46545266667,20.52605,2.608905,0.9329385,2.4370212,0.974138,1.45948633333,2.381481,1.13861
278,W000808,repwilson,FL,24.0,rep,Democrat,Wilson,"Wilson, Frederica",D,1,1,0,,,D,,,-58.5145325,-77.1195525,-64.2004066667,-29.1032115714,-10.0375325,-10.0213633333,-12.0911514286,-22.7359414286,-43.026312
279,W000804,robwittman,VA,1.0,rep,Republican,Wittman,"Wittman, Rob",R,1,1,1,230213.0,140785.0,R,D,0.241047121548,4.34095,,2.064162255,,,,,3.75,
280,W000809,rep_stevewomack,AR,3.0,rep,Republican,Womack,"Womack, Steve",R,1,1,1,217192.0,63715.0,R,L,0.546362319202,1.7680526,3.08881166667,0.475326333333,2.98553571429,4.4001,6.45458857143,2.58298666667,1.492856,3.25537
281,W000810,reprobwoodall,GA,7.0,rep,Republican,Woodall,"Woodall, Rob",R,1,1,1,174081.0,114220.0,R,D,0.207633688402,3.0266445,10.907005,7.463395,21.0109,1.9789915,1.71415,2.851121,14.3859506667,4.55445
282,Y000062,repjohnyarmuth,KY,3.0,rep,Democrat,Yarmuth,"Yarmuth, John",D,1,1,1,212401.0,122093.0,D,R,0.269983916004,-60.2224454,-64.7119733333,-60.938525,-29.0894403333,-27.114925,-69.9808,-57.6422,-43.0385,-50.4610666667
283,Y000063,repkevinyoder,KS,3.0,rep,Republican,Yoder,"Yoder, Kevin",R,1,1,1,176022.0,139300.0,R,D,0.116458731075,0.7463941132,8.088735,0.952924795333,4.5616075,1.3538075,2.0793513396,1.458124,1.861864,1.575736
284,Y000033,repdonyoung,AK,0.0,rep,Republican,Young,"Young, Don",R,1,1,1,155088.0,111019.0,R,D,0.165606316256,-3.50596,,,,,,,,
285,Y000064,reptoddyoung,IN,9.0,rep,Republican,Young,"Hollingsworth, Trey",R,1,1,1,174791.0,130627.0,R,D,0.144601824385,1.33452666667,5.62421275,3.0671,2.01617,0.97078,5.80135266667,0.989362,0.912281,
286,H001063,rep_janicehahn,CA,44.0,rep,Democrat,Hahn,"Barragan, Nanette",D,1,1,1,93124.0,85289.0,D,D,0.0439149613537,-4.03617,-101.494743333,-34.026565,-57.2848,-1.69231,-1.82301,-1.9025,-2.45787,-28.1043
287,A000369,markamodeinv2,NV,2.0,rep,Republican,Amodei,"Amodei, Mark",R,1,1,1,182676.0,115722.0,R,D,0.224378179478,0.852349,3.3388575,,,0.90678,2.19418,1.17822,1.73846,1.13861
288,B001278,repbonamici,OR,1.0,rep,Democrat,Bonamici,"Bonamici, Suzanne",D,1,1,1,225391.0,139756.0,D,R,0.234521987035,-8.2845825,-62.24095,-3.6247165,-14.1411075,-2.88984,-49.1573166667,-24.3373535,-1.96088,-7.684395
289,D000617,repdelbene,WA,1.0,rep,Democrat,DelBene,"DelBene, Suzan",D,1,1,1,193619.0,155779.0,D,R,0.108300562682,-11.9833645,-12.0687316667,-6.32274366667,-2.66991583333,-3.852715,-3.963374,-7.50693716667,-2.515986,-2.1108875
290,M001184,repthomasmassie,KY,4.0,rep,Republican,Massie,"Massie, Thomas",R,1,1,1,233922.0,94065.0,R,D,0.426410193087,0.884615,0.867052,1.78065,,,,,1.5,
291,P000604,repdonaldpayne,NJ,10.0,rep,Democrat,Payne,"Payne, Donald",D,1,1,1,190856.0,26450.0,D,R,0.7565644759,-24.8573825,-93.3599666667,-69.663325,-49.6944,-13.593715,,,,-4.45744
292,S000018,repmattsalmon,AZ,5.0,rep,Republican,Salmon,"Biggs, Andy",R,0,0,0,205184.0,114940.0,R,D,0.281903262486,0.390071,2.465455,4.6782,24.574385,,,0.989362,,1.15957
293,F000454,repbillfoster,IL,11.0,rep,Democrat,Foster,"Foster, Bill",D,1,1,1,166578.0,108995.0,D,R,0.208957336169,-0.6100558868,-58.352024,-6.2036462,-3.14754,-1.9088588,-6.9861,-1.2017505,-2.308945,-5.742025
295,K000368,repkirkpatrick,AZ,1.0,rep,Democrat,Kirkpatrick,"O'Halleran, Tom",D,0,0,0,142219.0,121745.0,D,R,0.0775636071586,-1.31047833333,-5.084469,-9.4169525,-3.57215,-11.751425,-3.621416,-0.382118,-2.77265146,-0.6806467
296,T000468,repdinatitus,NV,1.0,rep,Democrat,Titus,"Titus, Dina",D,1,1,1,116537.0,54174.0,D,R,0.365313307285,-10.2843916667,-44.1315242857,-9.03525525571,-10.8625857143,-8.06151142857,-15.757245,-8.96120383333,-11.2435454208,-10.583036
297,S001191,repsinema,AZ,9.0,rep,Democrat,Sinema,"Sinema, Kyrsten",D,1,1,1,169055.0,108350.0,D,R,0.218831672104,-1.82291216667,-4.23894333333,-2.3063812,-1.84433233333,-3.078995,-2.261909445,-1.55771485714,-2.78525857143,-2.03451733333
298,L000578,replamalfa,CA,1.0,rep,Republican,LaMalfa,"LaMalfa, Doug",R,1,1,1,185448.0,128588.0,R,D,0.181062043842,,-1.12144666667,8.20525,4.31033,,11.7561,,,
299,H001068,rephuffman,CA,2.0,rep,Democrat,Huffman,"Huffman, Jared",D,1,1,1,254194.0,76572.0,D,R,0.537001989322,-39.934045,-137.699665,-17.295775,-74.54865,-11.7818,,-30.46125,-30.347825,-32.61278
300,B001287,repbera,CA,7.0,rep,Democrat,Bera,"Bera, Ami",D,1,1,1,152133.0,145168.0,D,R,0.0234274354947,-1.599225,-6.0840875,-0.923975,-0.939597,-1.96694,-13.861151,-0.677003566667,-0.00983662,-1.72477
301,C001094,reppaulcook,CA,8.0,rep,Republican,Cook,"Cook, Paul",R,1,1,1,136972.0,83035.0,R,D,0.245160381261,,5.57515,,,,,,,
302,S001193,repswalwell,CA,15.0,rep,Democrat,Swalwell,"Swalwell, Eric",D,1,1,1,198578.0,70619.0,D,R,0.475335906418,-52.8407331667,-49.66201,-25.724192,-12.96524,-6.41259471429,-17.39224,-4.69250785714,-4.94516857143,-27.6137428571
303,V000129,repdavidvaladao,CA,21.0,rep,Republican,Valadao,"Valadao, David",R,1,1,1,75126.0,57282.0,R,D,0.134765270981,2.12732,4.865515,0.890323,0.929032,-0.315945,1.08696,,1.401169,
304,B001285,juliabrownley26,CA,26.0,rep,Democrat,Brownley,"Brownley, Julia",D,1,1,1,169248.0,111059.0,D,R,0.207590249262,-37.2387496667,-3.03617635,-34.5098,-18.8531,-27.0769,6.0426,-0.388011,,-32.916
305,C001097,repcardenas,CA,29.0,rep,Democrat,Cárdenas,"Cardenas, Tony",D,1,1,1,128407.0,43417.0,D,D,0.494634044138,-9.85918285714,-37.8185783333,-7.61463142857,-12.2674221667,-1.50950847267,-19.87875,-3.16128,-2.34782,-40.00347
306,R000599,congressmanruiz,CA,36.0,rep,Democrat,Ruiz,"Ruiz, Raul",D,1,1,1,144348.0,88269.0,D,R,0.241078682985,-0.61981365,,,-2.49504,-0.966387,,,-1.17391,
307,T000472,repmarktakano,CA,41.0,rep,Democrat,Takano,"Takano, Mark",D,1,1,1,128164.0,69159.0,D,R,0.299027482858,-1.37229,3.6984961,-27.451,,,-51.52,-19.030025,-8.9282,-76.3053
308,L000579,replowenthal,CA,47.0,rep,Democrat,Lowenthal,"Lowenthal, Alan",D,1,1,1,154759.0,88109.0,D,R,0.274428907884,-7.46793333333,-57.731128,-7.21117875,-3.58217,-10.18587,-2.12565,-10.091672,-5.939632,-23.258932
309,V000130,repjuanvargas,CA,51.0,rep,Democrat,Vargas,"Vargas, Juan",D,1,1,1,145162.0,54362.0,D,R,0.455083097773,-30.4135202,-68.9665873333,-0.962028,-11.7001157,-0.94253825,-44.1357775,-22.1690385,-48.3974,-39.22781
310,P000608,repscottpeters,CA,52.0,rep,Democrat,Peters,"Peters, Scott",D,1,1,1,181253.0,139403.0,D,R,0.130513696921,-6.31422,-19.97105,-8.647878,-12.29459,-5.805896,-20.0170908,-18.4443833333,-2.58757333333,-15.49945
311,E000293,repesty,CT,5.0,rep,Democrat,Esty,"Esty, Elizabeth",D,1,1,1,179252.0,129801.0,D,R,0.160008153941,-32.1788849836,-16.31964,-39.093249,-25.93191,-5.214245,-14.197712,-31.15473,-16.4424,-0.663055633333
312,Y000065,reptedyoho,FL,3.0,rep,Republican,Yoho,"Yoho, Ted",R,1,1,1,193843.0,136338.0,R,D,0.174162050512,1.53883,3.8879005,,0.133369,1.06785,,,,
313,D000621,repdesantis,FL,6.0,rep,Republican,DeSantis,"DeSantis, Ron",R,1,1,1,213519.0,151051.0,R,D,0.171347066407,,1.28861866667,-20.007,8.36129,6.32088,3.14922,3.38306,4.25926,2.67346
314,M001191,repmurphyfl,FL,18.0,rep,Democrat,Murphy,"Mast, Brian",R,1,1,1,201488.0,161918.0,R,D,0.108886479585,-38.16512,-1.890587,-7.87526766667,-3.6473936,0.749298428571,-11.5331091933,-29.0875215,-0.00421727,-32.8898566667
315,F000462,reploisfrankel,FL,22.0,rep,Democrat,Frankel,"Deutch, Ted",D,1,1,1,199113.0,138737.0,D,R,0.178706526565,-65.9359578333,-106.45752,-23.3990333333,-13.3906235,-2.7052302,-38.41555,-36.527012,-29.163275,-48.566041
316,C001093,repdougcollins,GA,9.0,rep,Republican,Collins,"Collins, Doug",R,1,1,0,256535.0,0.0,R,NONE,1.0,,1.4430515,0.7915655,1.05357,,,,1.71884,1.806975
317,G000571,tulsipress,HI,2.0,rep,Democrat,Gabbard,"Gabbard, Tulsi",D,1,1,1,170848.0,39668.0,D,R,0.623135533641,-5.13099666667,-9.110062,-4.42375714286,-10.48271,-4.345324,-3.32835,-3.0437875,-6.610294,-5.650186
318,D000622,repduckworth,IL,8.0,rep,Democrat,Duckworth,"Krishnamoorthi, Raja",D,1,1,1,144954.0,144954.0,D,R,0.0,-2.87244328571,-30.8147153333,-9.086106,-5.631834,-0.5963422,-3.64694333333,-2.78900266667,-2.491215,-0.6368835
319,D000619,rodneydavis,IL,13.0,rep,Republican,Davis,"Davis, Rodney",R,1,1,1,187583.0,126811.0,R,D,0.193298854304,0.7000332,7.9422836,6.76859833333,7.326775,2.88131,2.08334,7.54379,3.378383,0.63718575
320,B001286,repcheri,IL,17.0,rep,Democrat,Bustos,"Bustos, Cheri",D,1,1,1,173125.0,113943.0,D,R,0.206160212911,0.94022925,-47.904342,-1.738065,-36.5972,-26.0,-11.740669,-0.73194813,-8.0352134,-0.38571014
321,W000813,repwalorski,IN,2.0,rep,Republican,Walorski,"Walorski, Jackie",R,1,1,1,164355.0,102401.0,R,D,0.232249696352,7.504365,17.2559913333,9.2534015,13.3713143,1.45211,,0.989362,31.38983335,
322,B001284,susanwbrooks,IN,5.0,rep,Republican,Brooks,"Brooks, Susan",R,1,1,1,221957.0,123849.0,R,D,0.283708206335,-1.8599354,20.762442,3.97737,2.7991425,0.90678,6.7717,4.09489,,11.75152275
323,M001189,replukemesser,IN,6.0,rep,Republican,Messer,"Messer, Luke",R,1,1,1,204920.0,79135.0,R,D,0.442819172343,1.479195,15.18028,4.40053333333,16.349015,0.50533065,0.974138,,1.290241,
324,B001282,repandybarr,KY,6.0,rep,Republican,Barr,"Barr, Andy",R,1,1,1,202099.0,128728.0,R,D,0.221780568091,17.9884,,1.14141,2.111615,,,,0.8605415,4.2549
325,K000379,repjoekennedy,MA,4.0,rep,Democrat,Kennedy,"Kennedy, Joe",D,1,1,1,265823.0,113055.0,D,R,0.403211587899,-2.05351,-41.26821,-11.224889,-3.2057314,-1.7489334,-1.208995,-2.20035,17.10238169,-1.716095
326,D000620,repjohndelaney,MD,6.0,rep,Democrat,Delaney,"Delaney, John",D,1,1,1,185770.0,133081.0,D,R,0.165246463082,-0.892394,-5.9709,-0.784314,-1.07639,-0.974477,-22.624015,-1.5929665,,
327,K000380,repdankildee,MI,5.0,rep,Democrat,Kildee,"Kildee, Dan",D,1,1,1,195279.0,112102.0,D,R,0.270599028567,-42.9841075,-9.01568,-49.7091125,-11.8283407,-2.4547175,-44.18955,,,
328,N000127,usrepricknolan,MN,8.0,rep,Democrat,Nolan,"Nolan, Rick",D,1,1,1,179098.0,177089.0,D,R,0.00564029568738,-39.178265,-1.15680826,-1.44108,5.81151,,,0.514431,,0.0109799
329,W000812,repannwagner,MO,2.0,rep,Republican,Wagner,"Wagner, Ann",R,1,1,1,241954.0,155689.0,R,D,0.216940823804,3.18494,8.80469585714,3.9297965,8.36789322333,1.248435,2.47463,1.27395488,1.707477,9.21219
330,H001067,reprichhudson,NC,8.0,rep,Republican,Hudson,"Hudson, Richard",R,1,1,1,189863.0,133182.0,R,D,0.17545852745,9.52496716667,13.10495,1.941058,5.6351555,4.6052442,8.538862,3.44184375,18.794567,2.4565022
331,P000606,reppittenger,NC,9.0,rep,Republican,Pittenger,"Pittenger, Robert",R,1,1,1,193452.0,139041.0,R,D,0.163645550433,-9.20233333333,3.4229106,2.28282,0.7937105,0.97078,,9.229925,19.5070333333,
332,M001187,repmarkmeadows,NC,11.0,rep,Republican,Meadows,"Meadows, Mark",R,1,1,1,230405.0,129103.0,R,D,0.281779543153,2.03407185714,-0.0747975,3.70657433333,6.623094,5.254774,2.10232566667,4.4187125,8.45743,18.5865666667
333,H001065,repholding,NC,13.0,rep,Republican,Holding,"Budd, Ted",R,1,1,1,199443.0,156049.0,R,D,0.122067444556,,,,,5.44068,3.75,,,
334,C001096,repkevincramer,ND,0.0,rep,Republican,Cramer,"Cramer, Kevin",R,1,1,1,233980.0,80377.0,R,D,0.488625988923,9.155335,0.876149,,0.0474593,7.51100666667,9.4155,1.16667,62.863,2.35306333333
335,K000382,repanniekuster,NH,2.0,rep,Democrat,Kuster,"Kuster, Annie",D,1,1,1,174371.0,158825.0,D,,0.0466572227758,-22.76115625,-9.35740142,-2.48709825,-1.0103985,-1.2802955,-11.533215,-0.917099065033,2.82439,-32.1222333333
336,L000580,replujangrisham,NM,1.0,rep,Democrat,Lujan Grisham,"Lujan Grisham, Michelle",D,1,1,1,181088.0,96879.0,D,R,0.302946033162,-30.365658,-92.89123,-16.765262,-25.234888,-10.8697236667,-14.8824975,-17.42267,-41.227568,-34.23383
337,M001188,repgracemeng,NY,6.0,rep,Democrat,Meng,"Meng, Grace",D,1,1,1,136506.0,50617.0,D,R,0.458997557756,-39.335906,-43.7280014286,-3.019642,-5.13287847143,-3.00220333333,-2.70089,-2.608437,-3.362264,-10.3807333333
338,J000294,repjeffries,NY,8.0,rep,Democrat,Jeffries,"Jeffries, Hakeem",D,1,1,1,214595.0,15401.0,D,C,0.866075931755,-38.53103175,-53.706497,-11.7411328,-8.9261755,-26.3022333333,-1.27869,-5.0597028,-31.41611,-10.72490775
339,M001185,repseanmaloney,NY,18.0,rep,Democrat,Maloney,"Maloney, Sean",D,1,1,1,162060.0,129369.0,D,R,0.112174835037,-2.00224502,-3.27115366667,-5.37596285714,-3.1595595,-5.7069324,-19.5672485,-1.931081,-1.187102,-0.926557333333
340,C001092,repchriscollins,NY,27.0,rep,Republican,Collins,"Collins, Chris",R,1,1,1,220885.0,107832.0,R,D,0.343921975438,2.3603845,0.876916333333,1.047829,0.5985105,2.256545,,1.003615,19.1231,4.094325
341,W000815,repbradwenstrup,OH,2.0,rep,Republican,Wenstrup,"Wenstrup, Brad",R,1,1,1,221193.0,111694.0,R,D,0.328937447242,-0.317603033333,11.3333,13.3594,0.129049,0.333333,,1.661289,41.16575,15.9406
342,B001281,repbeatty,OH,3.0,rep,Democrat,Beatty,"Beatty, Joyce",D,1,1,1,199791.0,91560.0,D,R,0.371479761525,-15.9599071429,-98.299216,-24.2237793333,-50.03232,-18.17458,-47.21548,-18.253332,-30.72372848,-33.542606
343,J000295,repdavejoyce,OH,14.0,rep,Republican,Joyce,"Joyce, David",R,1,1,1,219191.0,130907.0,R,D,0.25216939257,0.738331,4.07879,1.80073333333,10.0244733333,1.03478,1.79645,7.03748333333,7.6301915,16.8775
344,B001283,repjbridenstine,OK,1.0,rep,Republican,Bridenstine,"Bridenstine, Jim",R,1,1,1,,,R,,,,3.148411,,0.9410785,,,2.1165,,
345,M001190,repmullin,OK,2.0,rep,Republican,Mullin,"Mullin, Markwayne",R,1,1,1,189839.0,62387.0,R,D,0.505308731059,4.0359325,4.394284,3.6879552,2.060946,1.12973,1.31502533333,2.22314666667,11.5108806667,7.03430933333
346,P000605,repscottperry,PA,4.0,rep,Republican,Perry,"Perry, Scott",R,1,1,1,220628.0,113372.0,R,D,0.321125748503,-5.2530575,8.2235865,4.94336483667,7.77476,2.255575135,9.452005,6.20024333333,16.6355225,1.3966365
347,R000598,keithrothfus,PA,12.0,rep,Republican,Rothfus,"Rothfus, Keith",R,1,1,1,221851.0,137353.0,R,D,0.235236801372,9.639635,13.7347475,3.53999,3.6482224,0.171213,11.9565,7.134585,13.0385,7.8451
348,C001090,repcartwright,PA,17.0,rep,Democrat,Cartwright,"Cartwright, Matt",D,1,1,1,157734.0,135430.0,D,R,0.0760802827087,,,,,,,,-1.09615,
349,R000597,reptomrice,SC,7.0,rep,Republican,Rice,"Rice, Tom",R,1,1,1,176468.0,112744.0,R,D,0.220336638867,-0.4596735,,1.78065,3.856081,1.0121425,2.11304,,,
350,W000814,txrandy14,TX,14.0,rep,Republican,Weber,"Weber, Randy",R,1,1,1,160631.0,99054.0,R,D,0.237121897684,2.77887,2.538835,2.6189315,6.07081875,,1.541873,,2.60769,3.47872
351,O000170,repbetoorourke,TX,16.0,rep,Democrat,O'Rourke,"O'Rourke, Beto",D,1,1,1,150228.0,17491.0,D,L,0.79142494291,-1.3184895,-3.245385,-0.557214915,-0.90791,-2.95041,-1.06667,-1.37562,-1.09759666667,-0.748092
352,C001091,joaquincastrotx,TX,20.0,rep,Democrat,Castro,"Castro, Joaquin",D,1,1,1,149640.0,29055.0,D,L,0.67480903215,-2.08127623333,-1.93879333333,-21.4889683333,-0.521664,,-1.542323,-1.0033145,-1.98907666667,-4.65094802
353,W000816,reprwilliams,TX,25.0,rep,Republican,Williams,"Williams, Roger",R,1,1,1,180988.0,117073.0,R,D,0.21443597116,11.4925,13.0058,1.524955,0.7937105,,6.52174,,,
354,V000131,repveasey,TX,33.0,rep,Democrat,Veasey,"Veasey, Marc",D,1,1,1,93147.0,33222.0,D,R,0.474206490516,-39.828754,-66.0017666667,-6.1606615,-27.9026125,-8.7248225,-36.4602,,-2.867425,
355,V000132,repfilemonvela,TX,34.0,rep,Democrat,Vela,"Vela, Filemon",D,1,1,1,104638.0,62323.0,D,R,0.253442420685,,,-3.25715,,,,,,-2.06316
356,S001192,repchrisstewart,UT,2.0,rep,Republican,Stewart,"Stewart, Chris",R,1,1,1,170524.0,93778.0,R,D,0.290372377054,6.26916333333,4.71915,5.99789,2.904485,2.74108,2.097246,,15.03636,
357,K000381,repderekkilmer,WA,6.0,rep,Democrat,Kilmer,"Kilmer, Derek",D,1,1,1,201718.0,126116.0,D,R,0.230610613908,-9.10406833333,2.18489,-2.076942,-17.3387143333,-10.2345355,-3.24,-2.33948,-1.06452,-2.24427
358,H001064,repdennyheck,WA,10.0,rep,Democrat,Heck,"Heck, Denny",D,1,1,1,170460.0,120104.0,D,R,0.173304332264,,-300.145,-10.5279033333,-17.045025,,-18.14737,-16.686711,-40.5577,-62.14465
359,P000607,repmarkpocan,WI,2.0,rep,Democrat,Pocan,"Pocan, Mark",D,1,1,1,273537.0,124044.0,D,R,0.376006398696,-45.2187595,-57.687812,-22.162348,-15.3677325,-19.2584574,-26.293335,-1.8021,-15.07906,-22.527765
360,K000385,reprobinkelly,IL,2.0,rep,Democrat,Kelly,"Kelly, Robin",D,1,1,1,235051.0,59471.0,D,R,0.596152409667,-14.2585875,-55.32712,-8.32612333333,-8.9345975,-9.3681375,-15.3366333333,-0.848739,-34.5132,0.9667625
361,S000051,repsanfordsc,SC,1.0,rep,Republican,Sanford,"Sanford, Mark",R,1,1,1,190410.0,119799.0,R,D,0.227623956752,1.7001945,13.25144,2.3866576,1.2581965,3.929076,1.8513726,3.389155,6.19678,2.644827
362,S001195,repjasonsmith,MO,8.0,rep,Republican,Smith,"Smith, Jason",R,1,1,1,229792.0,70009.0,R,D,0.532963532477,1.403405,4.2752475,0.522451,12.6722,0.333333,4.79362,0.94898,,
363,C001101,repkclark,MA,5.0,rep,Democrat,Clark,"Clark, Katherine",D,1,1,1,285606.0,4201.0,D,Write in,0.971008291725,-34.6756257143,-64.301112,-13.5237408571,-40.6535957,-30.1769135,-47.1662208,-20.58157,-3.35539666667,-42.392298
364,B001289,repbyrne,AL,1.0,rep,Republican,Byrne,"Byrne, Bradley",R,1,1,0,208083.0,7810.0,R,write in,0.927649344814,3.688259,17.2593685714,21.695625,11.6142081714,12.86225906,6.83744116667,6.8246124,6.8000746,11.46605
365,J000296,usrepdavidjolly,FL,13.0,rep,Republican,Jolly,"Crist, Charlie",R,1,0,1,184693.0,171149.0,D,R,0.038061836433,-8.07125,-7.5103775,,1.077513,1.84303666667,4.153915,1.68093,0.673365333333,1.02102810193
